Profile_URL,Name,Type,Area,Sale Contact,Description,latlong,Property ID,Floor Area,Land Area,Energy,Parking,Building Type,Annual Return,Availability,Category,LastUpdated,GalleryImage,Agents,,,,,,,,,,
https://www.commercialrealestate.com.au/property/wetherill-park-nsw-2164-2016258490,Wetherill Park NSW 2164,"Factory, Warehouse & Industrial","2,907 m²",Expressions of Interest,"Industrial Investment Opportunity | Cushman & Wakefield is pleased to present to the market an exceptional opportunity to acquire a wholly leased investment in arguably Sydneys most in-demand Industrial market, Wetherill Park. | The property is strategically located at the centre of the western Sydney industrial market with ease of access to the M7 Motorway (4.2km), M4 Motorway (7.5km) and within 38 kilometres of the Sydney CBD. | Wetherill Park is a deep-rooted and highly sought after industrial precinct. With a huge tenant demand in the area and the burgeoning surrounding western Sydney economy both contributing a consistent and predictable income growth and capital appreciation. |  |  |  |  |  |  |  |  |  | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016258490,"2,907 m²",Ask Agent,,On site parking available,Whole building,Ask Agent,Tenanted," Factory, Warehouse & Industrial",21-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016258490_1_1_200514_015620-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016258490_2_1_200514_015620-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016258490_3_1_200514_015620-w1920-h1280 | ",[Orlando Maciel : 0413 344 430 : https://www.commercialrealestate.com.au/real-estate-agents/cushman-wakefield-parramatta-29887] | [Matt Chambers : 0402 347 087 : https://www.commercialrealestate.com.au/real-estate-agents/cushman-wakefield-parramatta-29887] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/brookvale-nsw-2100-2016246769,Brookvale NSW 2100,"Factory, Warehouse & Industrial",190 m²,"For Sale, Contact Agent","Ideal warehouse unit with open plan mezzanine office located in a boutique estate only a stones throw from Pittwater Road and perfectly positioned in the heart of Brookvale's industrial automotive precinct. | In addition to the areas represented herein, there is a further 45sqm mezzanine floor, which is an outstanding bonus space at no additional cost. | Features: | Strata areas = | 145sqm (Warehouse) | 45sqm (Mezzanine office) | Additional lettable area = 45sqm (Bonus Mezzanine office/storage) |  |  |  |  | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016246769,190 m²,Ask Agent,,3 x Onsite parkings,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial",6-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016246769_1_1_200506_032620-w1053-h639 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016246769_2_1_200506_032620-w1024-h768 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016246769_3_1_200506_032620-w1024-h768 | ",[David Falvo : 0402 043 270 : https://www.commercialrealestate.com.au/real-estate-agents/shore-commercial-property-24030] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/6-20-meta-street-caringbah-nsw-2229-2016245953,6/20 Meta Street Caringbah NSW 2229,"Factory, Warehouse & Industrial",134 m²,"For Sale, Price on Application",* Overlooking Captain Cook Drive | * Loads of natural light | * Two (2) car spaces | * Well presented | * 3 Phase power | * Air conditioned office | * Tightly held complex | * Security gated complex | * Close to Taren Point Road | * Easy access to Botany & Sydney CBD | * Mezzanine storage area: 30 sqm (approx) | * Warehouse: 100 sqm (approx) | * Office: 34 sqm (approx) | View more,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016245953,134 m²,Ask Agent,,2 x Onsite parkings,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial",28-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016245953_9_1_200506_020458-w1920-h1440 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016245953_2_1_200506_120303-w1920-h1440 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016245953_3_1_200506_120303-w1920-h1440 | ",[Ben Steege : 0416 087 187 : https://www.commercialrealestate.com.au/real-estate-agents/lj-hooker-commercial-sutherland-shire-19722] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/50-mcdougall-road-sunbury-vic-3429-2016220423,50 McDougall Road Sunbury VIC 3429,"Factory, Warehouse & Industrial",437 m²,"For Sale, $895,000 (excl. GST)","Located at the busy end of the Sunbury Business Park, it this brand new stand alone office warehouse ready for immediate occupation. This complete package includes a 5 meter high electric roller shutter door, quality air conditioned office space, tiled ground floor entrance area, high clearance warehouse, kitchenette, toiler amenities, 4 on site car spaces, security fencing with an electric gate and ready to move in as soon as required. |  | Why not call to arrange an inspection today? |  | Office Area: 72 sqm | Warehouse Area: 365 sqm | Total Building Area: 437 sqm | (Approximately) | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016220423,437 m²,Ask Agent,,Ask Agent,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial",4-Jun-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F13978041_1_1_200207_125312-w800-h533 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F13978041_2_1_200207_125312-w800-h533 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F13978041_3_1_200207_125312-w800-h533 | ",[Domenic Vardaro : 0412 550 701 : https://www.commercialrealestate.com.au/real-estate-agents/national-estate-agents-19719] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/19-clements-avenue-bankstown-nsw-2200-2016215166,19 Clements Avenue Bankstown NSW 2200,"Factory, Warehouse & Industrial",370 - 945 m²,"For Sale, $1,565,000 - $4,000,000 (excl. GST)","* High quality freestanding industrial warehouse | * Opportunity to occupy one & lease out the other | * Can be sold separately or combined (strata to be registered) | * Clearspan warehouses with 8 meters of internal clearance. | * Minutes away from main arterial roads (Canterbury Rd & M5) | * Well presented air-conditioned first floor office | * Ample on-site parking for customers and staff | All dimensions and figures are approximate. | Unless stated, all prices quoted are exclusive of GST. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016215166,370 - 945 m²,"1,316 m²",,On site parking available,Whole building,Ask Agent,Vacant," Factory, Warehouse & Industrial",16-Apr-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016215166_1_1_200416_020212-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016215166_2_1_200416_020212-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016215166_3_1_200416_020212-w800-h600 | ",[Osman Omar : 0414 311 377 : https://www.commercialrealestate.com.au/real-estate-agents/industrial-zone-real-estate-19809] | [Mark Sfeir : 0403 125 010 : https://www.commercialrealestate.com.au/real-estate-agents/industrial-zone-real-estate-19809] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/unit-12-260-262-miller-road-villawood-nsw-2163-2016197217,Unit 12/260-262 Miller Road Villawood NSW 2163,"Factory, Warehouse & Industrial",213 m²,"For Sale, $550,000 + GST","6 metres of internal clearance | Located close to main arterial roads | Spray booth can remain or be removed | * Situated close to main arterial roads Hume Hwy & Woodville Road | * IN1 General Industrial permissible for automotive businesses | * Clearspan warehouse with up to 6m internal clearance | * 2 allocated car spaces | * Motivated vendor has committed elsewhere | * Contact the exclusive agent today | All dimensions and figures are approximate. | Unless stated, all prices quoted are exclusive of GST. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016197217,213 m²,Ask Agent,,2 x Onsite parkings,,Ask Agent,Vacant," Factory, Warehouse & Industrial",3-Jun-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016197217_1_1_200402_050708-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016197217_2_1_200402_050708-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016197217_3_1_200402_050708-w800-h600 | ",[Burak Turkmener : 0431 561 996 : https://www.commercialrealestate.com.au/real-estate-agents/industrial-zone-real-estate-19809] | [Zac Karolia : 0449 872 148 : https://www.commercialrealestate.com.au/real-estate-agents/industrial-zone-real-estate-19809] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/32-chegwyn-street-botany-nsw-2019-2016276127,32 Chegwyn Street Botany NSW 2019,"Factory, Warehouse & Industrial",295 m²,"For Sale, $1,760,000 (excl. GST)","Really good value in excellent location | High Clearance Warehouse space with mezzanine office | Separate male & female amenities with a shower in the men's and kitchen | Located close to Port Botany Container Terminal, the Eastern Distributor and the City | Three Phase Power & electronically operated roller shutter | Within easy walking distance of Botany Shopping Centre | Really good value in this excellent location | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016276127,295 m²,Ask Agent,,3 x Onsite parkings,Whole building,Ask Agent,Tenanted," Factory, Warehouse & Industrial Showrooms / Bulky Goods",26-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016276127_1_1_200525_012552-w2000-h1330 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016276127_2_1_200525_012552-w2000-h1330 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016276127_3_1_200525_012552-w2000-h1330 | ",[Chad Davis : 0407 700 226 : https://www.commercialrealestate.com.au/real-estate-agents/davis-property-consulting-11462] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/lot-301-44-hickeys-lane-penrith-nsw-2750-2016271932,Lot 301/44 Hickeys Lane Penrith NSW 2750,Development / Land,"4,213 m²","For Sale, Motivated Vendors – Make an Offer!","4,213sqm Industrial Land | Fully Serviced Site | Motivated Vendors, Must Be Sold! | PRD Commercial & CBRE have the pleasure of presenting an opportunity to secure one of the few remaining parcels of vacant industrial land in the Penrith Industrial precinct, offering: | - Regular shaped 4,213sqm prime industrial land | - Purpose build to your requirements | - Benched and fully serviced | - Flexible IN1 General Industrial zoning allowing for a wide range of users (STCA) | - Strategically located within high growth region in Western Sydney | - Within walking distance to Penrith station, Westfields and CBD | - Quick access to Castlereagh Road, the Great Western Highway and M4 Motorway | - The site will be registered July and ready to start construction | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016271932,Ask Agent,"4,213 m²",,On site parking available,,Ask Agent,Vacant," Development / Land Factory, Warehouse & Industrial",21-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016271932_1_1_200521_064300-w1920-h1071 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016271932_2_1_200521_064300-w1920-h1079 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016271932_3_1_200521_064300-w1920-h1079 | ",[John Micallef : +61 476 222 333 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | [Matthew Alessi : +61 414 814 776 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | [Robert Tappouras : 0413 942 044 : null] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/41b-belmore-street-east-oatlands-nsw-2117-2016267917,41B Belmore Street East Oatlands NSW 2117,Shop & Retail,290 m²,"For Sale, Expressions of Interest","Rare retail investment located in busy Oatlands Shopping Village | Leased Investment with Long Established Tenants | Mix of retail, Office and Residential | close proximity to Parramatta CBD | Flexible Zoning B1 Neighbourhood Centre | Sale by Expressions of Interest, | Closing 3pm, Friday 5th June 2020 | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016267917,290 m²,202 m²,,3 x Onsite parkings,,Ask Agent,Ask Agent," Shop & Retail Factory, Warehouse & Industrial Offices",21-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016267917_1_1_200519_062054-w1642-h1095 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016267917_2_1_200519_062054-w1125-h750 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016267917_3_1_200519_062054-w1109-h735 | ",[Sam Agostino : 0413 901 919 : https://www.commercialrealestate.com.au/real-estate-agents/belroy-property-19778] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/9-56-o-riordan-street-alexandria-nsw-2015-2016251384,9/56 O'Riordan Street Alexandria NSW 2015,Offices,182 m²,"For Sale, Call Craig Carroll for details","Attention both Owner Occupiers and Investors, SOUTH SYDNEY COMMERCIAL offer FOR SALE by way of Private Treaty the most flexible Self Contained Unit offering in the market place. | THE LOCATION: | Ideally located on busy O'Riordan Street ALEXANDRIA opposite the HOMEMAKER CENTRE and surrounded by a mix of Bulky good retail, Car dealerships, Home wares and Furniture outlets. | THE PROPERTY: | 2 Level self contained office/business unit with ground floor roller door vehicle access, fully partitioned, walk up to 1st floor office, Amenities to both levels, Kitchenette to ground, full kitchen to 1st floor, shower and is immaculately presented. This particular unit ticks all boxes! |  |  |  |  |  |  |  |  |  |  |  | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016251384,182 m²,Ask Agent,,2 x Onsite parkings,,Ask Agent,Ask Agent," Offices Factory, Warehouse & Industrial Showrooms / Bulky Goods",8-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016251384_1_1_200508_043101-w2016-h1512 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016251384_2_1_200508_043101-w2016-h1512 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016251384_3_1_200508_043101-w2016-h1512 | ",[Craig Carroll : 0412 034 263 : https://www.commercialrealestate.com.au/real-estate-agents/south-sydney-commercial-27090] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/4-sammut-street-smithfield-nsw-2164-2016249345,4 Sammut Street Smithfield NSW 2164,"Factory, Warehouse & Industrial","1,135 m²",Commercial Auction,"Raine and Horne Commercial in conjunction with BV Property are pleased to offer for sale by Public Auction 4 Sammut St Smithfield. | This two level office/warehouse has been fully renovated throughout and is leased to Save The Children Charity on a new lease term. | The property is located in a sought after location and offers easy access to the M4 and Cumberland Highway | Features: | • Freestanding renovated office/warehouse | • Building area: 1135 sqm (app) | • Land area: 1683 sqm (app) | • Lease term: New 5 + 5 Year Lease | • Current Income: $150,000 per annum plus GST | • Container Size Roller Door | • High Internal Clearance | • Newly renovated offices | • Ample Parking on site | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016249345,"1,135 m²","1,683 m²",,12 x Onsite parkings,,Ask Agent,Vacant," Factory, Warehouse & Industrial Medical / Consulting Showrooms / Bulky Goods",7-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016249345_1_1_200507_050614-w1200-h801 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016249345_2_1_200507_050614-w1200-h801 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016249345_3_1_200507_050614-w1661-h822 | ",[Michael Buium : 0408 385 385 : https://www.commercialrealestate.com.au/real-estate-agents/raine-horne-commercial-30921] | ,,,,,,,,,,
